1.000000 22.000000 -4.312603 7.494284 63.000000 108140.586000
1.000000 -22.000000 -4.312603 7.494284 63.000000 108140.586000
2.000000 23.000000 4.409528 6.452491 155.000000 82313.453100
2.000000 -23.000000 4.409528 6.452491 155.000000 82313.453100
3.000000 34.000000 5.361269 1.562526 52.000000 5895.527830
3.000000 -34.000000 5.361269 1.562526 52.000000 5895.527830
3.000000 30.000000 5.036036 5.954782 353.000000 85624.828100
3.000000 -30.000000 5.036036 5.954782 353.000000 85624.828100
3.000000 34.000000 -5.361269 5.381901 279.000000 69942.218800
3.000000 -34.000000 -5.361269 5.381901 279.000000 69942.218800
3.000000 24.000000 -4.504367 1.268931 120.000000 3888.162110
3.000000 -24.000000 -4.504367 1.268931 120.000000 3888.162110
4.000000 29.000000 -4.951390 2.878120 171.000000 19232.464800
4.000000 -29.000000 -4.951390 2.878120 171.000000 19232.464800
4.000000 23.000000 4.409528 4.563682 202.000000 48355.703100
4.000000 -23.000000 4.409528 4.563682 202.000000 48355.703100
4.000000 42.000000 -5.958717 2.730684 95.000000 17312.502000
4.000000 -42.000000 -5.958717 2.730684 95.000000 17312.502000
5.000000 20.000000 -4.111906 4.376132 3.000000 44996.925800
5.000000 -20.000000 -4.111906 4.376132 3.000000 44996.925800
5.000000 21.000000 -4.213449 7.091700 30.000000 118168.750000
5.000000 -21.000000 -4.213449 7.091700 30.000000 118168.750000
5.000000 22.000000 4.312603 1.671833 285.000000 6567.312500
5.000000 -22.000000 4.312603 1.671833 285.000000 6567.312500
6.000000 27.000000 4.777602 7.685238 22.000000 126035.195000
6.000000 -27.000000 4.777602 7.685238 22.000000 126035.195000
6.000000 24.000000 -4.504367 2.823151 260.000000 17007.691400
6.000000 -24.000000 -4.504367 2.823151 260.000000 17007.691400
7.000000 28.000000 4.865272 5.276962 306.000000 58978.078100
7.000000 -28.000000 4.865272 5.276962 306.000000 58978.078100
7.000000 26.000000 -4.688294 7.915534 222.000000 132703.719000
7.000000 -26.000000 -4.688294 7.915534 222.000000 132703.719000
8.000000 39.000000 5.741964 1.682824 180.000000 6951.184080
8.000000 -39.000000 5.741964 1.682824 180.000000 6951.184080
8.000000 38.000000 -5.667871 5.024344 4.000000 61964.074200
8.000000 -38.000000 -5.667871 5.024344 4.000000 61964.074200
8.000000 33.000000 -5.281838 2.189657 346.000000 11768.828100
8.000000 -33.000000 -5.281838 2.189657 346.000000 11768.828100
8.000000 40.000000 5.815113 6.336252 107.000000 98547.609400
8.000000 -40.000000 5.815113 6.336252 107.000000 98547.609400
8.000000 22.000000 4.312603 3.569346 195.000000 31272.205100
8.000000 -22.000000 4.312603 3.569346 195.000000 31272.205100
9.000000 38.000000 5.667871 2.542959 52.000000 17801.634800
9.000000 -38.000000 5.667871 2.542959 52.000000 17801.634800
9.000000 29.000000 4.951390 2.238193 137.000000 13790.373000
9.000000 -29.000000 4.951390 2.238193 137.000000 13790.373000
9.000000 33.000000 5.281838 6.678403 266.000000 122779.641000
9.000000 -33.000000 5.281838 6.678403 266.000000 122779.641000
9.000000 41.000000 -5.887353 7.329782 359.000000 147898.344000
9.000000 -41.000000 -5.887353 7.329782 359.000000 147898.344000
9.000000 30.000000 5.036036 5.844214 330.000000 94022.851600
9.000000 -30.000000 5.036036 5.844214 330.000000 94022.851600
10.000000 35.000000 5.439540 4.974784 67.000000 69458.445300
10.000000 -35.000000 5.439540 4.974784 67.000000 69458.445300
10.000000 41.000000 5.887353 2.853190 221.000000 22847.462900
10.000000 -41.000000 5.887353 2.853190 221.000000 22847.462900
10.000000 24.000000 4.504367 4.125322 178.000000 47763.074200
10.000000 -24.000000 4.504367 4.125322 178.000000 47763.074200
10.000000 39.000000 -5.741964 4.587857 259.000000 59074.007800
10.000000 -39.000000 -5.741964 4.587857 259.000000 59074.007800
10.000000 27.000000 4.777602 7.396305 324.000000 153534.578000
10.000000 -27.000000 4.777602 7.396305 324.000000 153534.578000
10.000000 31.000000 -5.119281 4.691640 317.000000 61776.882800
10.000000 -31.000000 -5.119281 4.691640 317.000000 61776.882800
11.000000 28.000000 -4.865272 1.236140 20.000000 3576.084720
11.000000 -28.000000 -4.865272 1.236140 20.000000 3576.084720
11.000000 40.000000 -5.815113 1.453707 273.000000 4945.680660
11.000000 -40.000000 -5.815113 1.453707 273.000000 4945.680660
11.000000 38.000000 -5.667871 4.790856 93.000000 53715.378900
11.000000 -38.000000 -5.667871 4.790856 93.000000 53715.378900
11.000000 36.000000 -5.516700 4.145756 216.000000 40223.496100
11.000000 -36.000000 -5.516700 4.145756 216.000000 40223.496100
12.000000 40.000000 -5.815113 4.193192 145.000000 45592.492200
12.000000 -40.000000 -5.815113 4.193192 145.000000 45592.492200
12.000000 16.000000 3.677800 7.727802 80.000000 154851.625000
12.000000 -16.000000 3.677800 7.727802 80.000000 154851.625000
12.000000 34.000000 -5.361269 1.732757 218.000000 7785.366700
12.000000 -34.000000 -5.361269 1.732757 218.000000 7785.366700
12.000000 30.000000 5.036036 7.007919 350.000000 127345.016000
12.000000 -30.000000 5.036036 7.007919 350.000000 127345.016000
12.000000 35.000000 -5.439540 6.929615 284.000000 124515.102000
12.000000 -35.000000 -5.439540 6.929615 284.000000 124515.102000
13.000000 18.000000 3.900896 2.799082 169.000000 20981.964800
13.000000 -18.000000 3.900896 2.799082 169.000000 20981.964800
13.000000 40.000000 5.815113 5.388028 136.000000 77745.398400
13.000000 -40.000000 5.815113 5.388028 136.000000 77745.398400
13.000000 42.000000 5.958717 4.396935 17.000000 51774.418000
13.000000 -42.000000 5.958717 4.396935 17.000000 51774.418000
13.000000 27.000000 -4.777602 5.190538 220.000000 72150.593800
13.000000 -27.000000 -4.777602 5.190538 220.000000 72150.593800
13.000000 30.000000 -5.036036 5.476992 349.000000 80333.976600
13.000000 -30.000000 -5.036036 5.476992 349.000000 80333.976600
13.000000 21.000000 -4.213449 1.293687 244.000000 4482.014650
13.000000 -21.000000 -4.213449 1.293687 244.000000 4482.014650
14.000000 28.000000 -4.865272 7.109524 103.000000 118689.320000
14.000000 -28.000000 -4.865272 7.109524 103.000000 118689.320000
14.000000 25.000000 -4.597250 1.776997 8.000000 7414.878420
14.000000 -25.000000 -4.597250 1.776997 8.000000 7414.878420
14.000000 39.000000 -5.741964 7.321238 172.000000 125863.438000
14.000000 -39.000000 -5.741964 7.321238 172.000000 125863.438000
15.000000 32.000000 5.201195 6.426019 130.000000 106093.664000
15.000000 -32.000000 5.201195 6.426019 130.000000 106093.664000
15.000000 19.000000 4.007790 6.032256 135.000000 93489.968800
15.000000 -19.000000 4.007790 6.032256 135.000000 93489.968800
15.000000 15.000000 -3.561015 7.107759 341.000000 129798.828000
15.000000 -15.000000 -3.561015 7.107759 341.000000 129798.828000
16.000000 23.000000 -4.409528 6.752108 168.000000 126439.695000
16.000000 -23.000000 -4.409528 6.752108 168.000000 126439.695000
16.000000 26.000000 4.688294 6.692979 184.000000 124234.906000
16.000000 -26.000000 4.688294 6.692979 184.000000 124234.906000
16.000000 34.000000 -5.361269 4.091935 109.000000 46436.793000
16.000000 -34.000000 -5.361269 4.091935 109.000000 46436.793000
16.000000 35.000000 5.439540 3.875810 286.000000 41661.003900
16.000000 -35.000000 5.439540 3.875810 286.000000 41661.003900
16.000000 15.000000 3.561015 6.121077 314.000000 103910.711000
16.000000 -15.000000 3.561015 6.121077 314.000000 103910.711000
17.000000 17.000000 3.790990 2.900023 172.000000 23662.119100
17.000000 -17.000000 3.790990 2.900023 172.000000 23662.119100
17.000000 17.000000 -3.790990 3.894562 121.000000 42674.445300
17.000000 -17.000000 -3.790990 3.894562 121.000000 42674.445300
17.000000 41.000000 5.887353 1.794205 122.000000 9057.219730
17.000000 -41.000000 5.887353 1.794205 122.000000 9057.219730
17.000000 20.000000 4.111906 3.978514 35.000000 44534.078100
17.000000 -20.000000 4.111906 3.978514 35.000000 44534.078100
17.000000 25.000000 4.597250 6.911717 70.000000 134407.188000
17.000000 -25.000000 4.597250 6.911717 70.000000 134407.188000
17.000000 25.000000 -4.597250 7.231438 44.000000 147129.547000
17.000000 -25.000000 -4.597250 7.231438 44.000000 147129.547000
18.000000 36.000000 5.516700 2.744149 147.000000 19221.218800
18.000000 -36.000000 5.516700 2.744149 147.000000 19221.218800
18.000000 22.000000 4.312603 5.791924 44.000000 85627.117200
18.000000 -22.000000 4.312603 5.791924 44.000000 85627.117200
18.000000 22.000000 4.312603 3.013688 28.000000 23182.597700
18.000000 -22.000000 4.312603 3.013688 28.000000 23182.597700
18.000000 34.000000 -5.361269 3.884333 184.000000 38512.230500
18.000000 -34.000000 -5.361269 3.884333 184.000000 38512.230500
19.000000 17.000000 -3.790990 4.608249 276.000000 55828.078100
19.000000 -17.000000 -3.790990 4.608249 276.000000 55828.078100
19.000000 30.000000 -5.036036 3.977710 193.000000 41595.570300
19.000000 -30.000000 -5.036036 3.977710 193.000000 41595.570300
19.000000 19.000000 -4.007790 5.292161 53.000000 73628.671900
19.000000 -19.000000 -4.007790 5.292161 53.000000 73628.671900
19.000000 41.000000 5.887353 4.375394 310.000000 50328.648400
19.000000 -41.000000 5.887353 4.375394 310.000000 50328.648400
19.000000 19.000000 -4.007790 3.950027 351.000000 41018.625000
19.000000 -19.000000 -4.007790 3.950027 351.000000 41018.625000
20.000000 20.000000 -4.111906 1.013911 319.000000 2569.807620
20.000000 -20.000000 -4.111906 1.013911 319.000000 2569.807620
